_step,train/perplexity,_runtime,mfu,lr,val/loss,train/loss,tokens,val/perplexity,iter,_timestamp,n_params,use_cosine_sched,init_from,wandb_project,log_interval,pos_enc_type,n_params_wo_embedding,beta1,out_dir,eval_interval,device,d_model,dropout_rate,decay_lr,max_iters,norm_first,datetime_now,weight_decay,wandb_run_name,symmetric_rels,always_save_checkpoint,model_name,compile,max_seq_len,grad_clip,bias,batch_size,warmup_iters,dtype,sa,activation,rca,eval_only,n_layers,gradient_accumulation_steps,vocab_source,symbol_type,sym_attn_n_symbols,wandb_log,trainable_symbols,vocab_size,rca_type,learning_rate,eval_iters,beta2,group,name,Generated Samples
20000,2.588364362716675,24721.769860744476,16.119361541700066,0.0004559191453574582,0.9769659638404846,0.9506136178970337,2621440000.0,2.6579041481018066,20000,1714714986.6095178,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
22000,2.6030969619750977,27196.243811130524,16.17791532493428,0.0004465132736856969,0.9690216779708862,0.9562833905220032,2883584000.0,2.636838674545288,22000,1714717461.0834682,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
24000,2.5967774391174316,29671.512463331223,16.165176077085487,0.0004363161124189387,0.9626047015190125,0.9538527727127075,3145728000.0,2.619940757751465,24000,1714719936.3521204,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
26000,2.584923028945923,32146.658170223236,16.188305462893375,0.00042536872192658034,0.9574253559112549,0.9492783546447754,3407872000.0,2.606431484222412,26000,1714722411.4978273,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
28000,2.539727210998535,34620.61122393608,16.15139536395142,0.0004137151834863213,0.9522868990898132,0.9316526651382446,3670016000.0,2.593048334121704,28000,1714724885.450881,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
30000,2.5451371669769287,37094.11834311485,16.170878469886258,0.00040140242178441667,0.9459700584411621,0.9337690472602844,3932160000.0,2.576733350753784,30000,1714727358.9580002,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
32000,2.541395664215088,39571.21741580963,16.19001844781343,0.0003884800159665276,0.9419307112693787,0.9322889447212219,4194304000.0,2.566277265548706,32000,1714729836.0570729,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
34000,2.53336501121521,42044.43822169304,16.29732321550578,0.000375,0.9368454217910767,0.9291365742683411,4456448000.0,2.5533299446105957,34000,1714732309.2778788,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
36000,2.5232231616973877,44516.61769461632,16.182903113215648,0.00036101665315144355,0.9324778914451599,0.9251415133476257,4718592000.0,2.542128324508667,36000,1714734781.4573517,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
38000,2.4084792137145996,46990.06772327423,16.21497494730044,0.00034658628142328216,0.9270119667053223,0.8786300420761108,4980736000.0,2.5283043384552,38000,1714737254.9073803,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
40000,2.4096126556396484,49464.35297346115,16.15652949358428,0.00033176699082935546,0.9247093796730042,0.8790945410728455,5242880000.0,2.522489070892334,40000,1714739729.1926305,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
42000,2.4596009254455566,51938.603815078735,16.072100096624215,0.0003166184534225087,0.9208436608314514,0.8996119499206543,5505024000.0,2.5127289295196533,42000,1714742203.4434721,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
44000,2.462179183959961,54416.8125398159,16.183318830830274,0.0003012016670162977,0.9158735871315002,0.9006597399711609,5767168000.0,2.500284194946289,44000,1714744681.652197,67718912,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,34918912,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_51_00,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v1,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v1; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_51_00,
0,37336.55078125,36.465585470199585,-100.0,0.0,10.527966499328613,10.527697563171387,0.0,37346.5234375,0,1714689959.0835395,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
2000,3.649782657623291,6480.289261579514,6.320048507197937,0.0004998741355957963,1.300197958946228,1.2940384149551392,262144000.0,3.672701358795166,2000,1714696402.9072156,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
4000,3.1601979732513428,12956.854142189026,6.226969876868011,0.0004988679806432712,1.1552060842514038,1.1500523090362549,524288000.0,3.1767663955688477,4000,1714702879.4720962,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
6000,2.9808456897735596,19493.072415351868,6.377461202324045,0.0004968597221690986,1.0967061519622803,1.091700792312622,786432000.0,2.9961700439453125,6000,1714709415.6903694,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
8000,2.895564079284668,26006.636506795883,6.337260384666564,0.0004938574467213517,1.066990852355957,1.0626715421676636,1048576000.0,2.908308982849121,8000,1714715929.2544608,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
10000,2.817436456680298,32526.11599111557,6.327299963030068,0.0004898732434036243,1.0392297506332397,1.035337209701538,1310720000.0,2.828678607940674,10000,1714722448.7339451,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
12000,2.7663979530334473,39044.290912628174,6.271672294575372,0.0004849231551964771,1.0207921266555786,1.0170844793319702,1572864000.0,2.7769458293914795,12000,1714728966.9088666,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
14000,2.586352825164795,45557.56248211861,6.368944690762081,0.0004790271143580174,1.005743145942688,0.9497228264808655,1835008000.0,2.7354419231414795,14000,1714735480.1804361,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
16000,2.6649112701416016,52075.49001789093,6.339832809193872,0.0004722088621637309,0.9941307306289673,0.9797270894050598,2097152000.0,2.7038838863372803,16000,1714741998.107972,70866688,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,38066688,0.9,out/sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_45_20,0.1,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,,True,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,6,swiglu,2,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=6; rca=2; d=512; L=8; rca_type=disentangled_v2; symbol_type=pos_relative; pos_enc_type=RoPE__2024_05_02_18_45_20,
0,37844.15625,8.835695028305054,-100.0,0.0,10.542104721069336,10.541172981262207,0.0,37878.80078125,0,1714689641.819825,66403584,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,33603584,0.9,out/sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_40_31,0.1,sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,,True,sa=8; d=512; L=8; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,8,swiglu,0,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,
2000,3.6399664878845215,774.1753435134888,49.63812134756147,0.0004998741355957963,1.2965339422225952,1.2913432121276855,262144000.0,3.6591646671295166,2000,1714690407.1594734,66403584,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,33603584,0.9,out/sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_40_31,0.1,sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,,True,sa=8; d=512; L=8; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,8,swiglu,0,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,
4000,3.1464855670928955,1539.9697260856628,49.64566264734035,0.0004988679806432712,1.1504017114639282,1.1457231044769287,524288000.0,3.161543369293213,4000,1714691172.953856,66403584,,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,33603584,0.9,out/sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,2000,cuda,512,0.1,True,100000,True,2024_05_02_18_40_31,0.1,sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,,True,sa=8; d=512; L=8; pos_enc_type=RoPE,False,1024,1,False,16,1000,bfloat16,8,swiglu,0,False,8,8,llama2,pos_relative,,True,,32000,disentangled_v2,0.0005,100,0.95,,sa=8; d=512; L=8; pos_enc_type=RoPE__2024_05_02_18_40_31,
