,trainer/global_step,train_teacher_forcing_acc,_step,train_loss,_runtime,epoch,_timestamp,interpolate_loss,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_teacher_forcing_acc,interpolate_perplexity,extrapolate_perplexity,in_block_size,d_model,decoder_kwargs,symbol_retrieval_kwargs,out_dim,loss_ignore_idx,n_layers_enc,input_spec,abstractor_kwargs,symbol_retrieval,encoder_kwargs,group,output_spec,out_block_size,n_layers_dec,name
523,300761,0.9168042540550232,91,0.205246239900589,25457.571516513824,76,1722838463.1231234,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
524,304667,0.9175858497619629,92,0.20277391374111176,25778.461352586746,77,1722838784.0129595,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
525,308573,0.9181375503540039,93,0.2013549953699112,26099.31508374214,78,1722839104.8666906,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
526,312479,,94,,26479.680533647537,79,1722839485.2321405,1.0362740755081177,0.7461563348770142,1.0362740755081177,0.7461563348770142,2.823024034500122,2.823024034500122,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
527,312479,0.9188245534896851,95,0.19894284009933472,26479.682344436646,79,1722839485.2339513,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
528,316385,0.9193001985549927,96,0.19738951325416565,26800.459937095642,80,1722839806.011544,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
529,320291,0.9195172190666199,97,0.19679328799247742,27121.30361557007,81,1722840126.8552225,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
530,324197,0.9168837666511536,98,0.20343662798404694,27442.13357281685,82,1722840447.6851797,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
531,328103,0.9173922538757324,99,0.20213823020458221,27763.150453090668,83,1722840768.70206,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
532,332009,,100,,28143.675670862198,84,1722841149.2272778,1.243127465248108,0.7197135090827942,1.243127465248108,0.7197135090827942,3.4741289615631104,3.4741289615631104,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
533,332009,0.9168148040771484,101,0.20298120379447937,28143.6774187088,84,1722841149.2290256,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
534,335915,0.9205535650253296,102,0.19334924221038818,28464.599185705185,85,1722841470.1507926,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
535,339821,0.9195480942726135,103,0.1961664855480194,28785.530276298523,86,1722841791.0818832,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
536,343727,0.9182232618331909,104,0.19898943603038788,29106.606545209885,87,1722842112.158152,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
537,347633,0.920446515083313,105,0.19391070306301117,29427.45573401451,88,1722842433.007341,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
538,351539,,106,,29807.824491739273,89,1722842813.3760986,1.3297463655471802,0.7092043161392212,1.3297463655471802,0.7092043161392212,3.789656639099121,3.789656639099121,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
539,351539,0.9212918877601624,107,0.19143091142177582,29807.826293230057,89,1722842813.3779001,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
540,355445,0.9218056201934814,108,0.19018332660198212,30128.641023874283,90,1722843134.1926308,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
541,359351,0.9229273200035095,109,0.18739360570907593,30449.590718507767,91,1722843455.1423254,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
542,363257,0.9240529537200928,110,0.18431486189365387,30770.43944478035,92,1722843775.9910517,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
543,367163,0.9245790839195251,111,0.18304398655891418,31091.503253936768,93,1722844097.0548608,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
544,371069,,112,,31471.859652519226,94,1722844477.4112594,1.201484203338623,0.7178040146827698,1.201484203338623,0.7178040146827698,3.3311901092529297,3.3311901092529297,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
545,371069,0.9250402450561523,113,0.18166989088058472,31471.86144399643,94,1722844477.413051,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
546,374975,0.9254486560821533,114,0.180491641163826,31792.702046632767,95,1722844798.2536535,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
547,378881,0.9257287979125977,115,0.17981426417827606,32113.602231025696,96,1722845119.153838,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
548,382787,0.9256947040557861,116,0.17960958182811737,32434.566699266434,97,1722845440.1183062,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
549,386693,0.9257292747497559,117,0.1801588088274002,32755.406155109406,98,1722845760.957762,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
550,390599,,118,,33135.64591503143,99,1722846141.197522,1.3432193994522095,0.7406978607177734,1.3432193994522095,0.7406978607177734,3.8421125411987305,3.8421125411987305,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
551,390599,0.9264358282089233,119,0.17804144322872162,33135.64771413803,99,1722846141.199321,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,,31,4,fresh-water-18
552,3905,0.5798954367637634,0,1.2433011531829834,341.99180364608765,0,1722780304.9580717,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
553,7811,0.6237610578536987,1,1.0079442262649536,679.3365354537964,1,1722780642.3028035,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
554,11717,0.6554281115531921,2,0.8920560479164124,1016.706597328186,2,1722780979.6728654,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
555,15623,0.6894329190254211,3,0.7913055419921875,1354.0717811584473,3,1722781317.0380492,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
556,19529,,4,,1753.9094817638397,4,1722781716.8757498,0.9127572178840637,0.6490749716758728,0.9127572178840637,0.6490749716758728,2.4917311668395996,2.4917311668395996,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
557,19529,0.7144715785980225,5,0.7206615209579468,1753.911409854889,4,1722781716.877678,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
558,23435,0.7327003479003906,6,0.6743501424789429,2091.581722021103,5,1722782054.54799,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
559,27341,0.746002733707428,7,0.6415681838989258,2428.936701774597,6,1722782391.9029698,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
560,31247,0.7562232613563538,8,0.6162737607955933,2766.3975377082825,7,1722782729.3638058,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
561,35153,0.7665061950683594,9,0.5924768447875977,3103.8582549095154,8,1722783066.824523,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
562,39059,,10,,3503.2505779266357,9,1722783466.216846,0.7624316811561584,0.7017031908035278,0.7624316811561584,0.7017031908035278,2.143928289413452,2.143928289413452,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
563,39059,0.788903534412384,11,0.5416166186332703,3503.25243806839,9,1722783466.2187061,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
564,42965,0.8018222451210022,12,0.5080118179321289,3840.620764732361,10,1722783803.5870328,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
565,46871,0.8125923275947571,13,0.47856801748275757,4178.2771327495575,11,1722784141.2434008,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
566,50777,0.822147011756897,14,0.4506175220012665,4515.749545097351,12,1722784478.7158132,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
567,54683,0.8312941193580627,15,0.4251739978790283,4853.143632650375,13,1722784816.1099007,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
568,58589,,16,,5252.841908693314,14,1722785215.8081768,0.7002401947975159,0.7179759740829468,0.7002401947975159,0.7179759740829468,2.0146031379699707,2.0146031379699707,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
569,58589,0.8392056822776794,17,0.402433305978775,5252.843764066696,14,1722785215.8100321,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
570,62495,0.8458340167999268,18,0.38447338342666626,5590.423188924789,15,1722785553.389457,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
571,66401,0.851706326007843,19,0.368956983089447,5927.913908004761,16,1722785890.880176,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
572,70307,0.8570972084999084,20,0.3548699915409088,6265.596523284912,17,1722786228.5627913,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
573,74213,0.8610960841178894,21,0.34385666251182556,6603.427916526794,18,1722786566.3941846,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
574,78119,,22,,7003.063915014267,19,1722786966.030183,0.6998566389083862,0.7208336591720581,0.6998566389083862,0.7208336591720581,2.0138628482818604,2.0138628482818604,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
575,78119,0.8649637699127197,23,0.3345564603805542,7003.065754413605,19,1722786966.0320225,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
576,82025,0.8684642314910889,24,0.32530727982521057,7340.572082996368,20,1722787303.538351,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
577,85931,0.871467113494873,25,0.31763333082199097,7677.9621250629425,21,1722787640.9283931,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
578,89837,0.8745133280754089,26,0.3097028434276581,8015.6574614048,22,1722787978.6237295,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
579,93743,0.877139151096344,27,0.30329692363739014,8353.123113155365,23,1722788316.0893812,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
580,97649,,28,,8752.816034078598,24,1722788715.7823021,0.7126453518867493,0.7240734100341797,0.7126453518867493,0.7240734100341797,2.0398526191711426,2.0398526191711426,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
581,97649,0.8795703053474426,29,0.2968180477619171,8752.81794166565,24,1722788715.7842097,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
582,101555,0.8818374276161194,30,0.290958970785141,9090.409703969955,25,1722789053.375972,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
583,105461,0.8837448954582214,31,0.2859933078289032,9428.018264770508,26,1722789390.9845328,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
584,109367,0.8858815431594849,32,0.28103911876678467,9765.63806271553,27,1722789728.6043308,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
585,113273,0.8878359794616699,33,0.27580466866493225,10103.247717380524,28,1722790066.2139854,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
586,117179,,34,,10502.879480838776,29,1722790465.845749,0.8434932827949524,0.6999824047088623,0.8434932827949524,0.6999824047088623,2.3253073692321777,2.3253073692321777,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
587,117179,0.8893172144889832,35,0.2721470594406128,10502.881358146667,29,1722790465.8476262,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
588,121085,0.8909028172492981,36,0.26817554235458374,10840.43206000328,30,1722790803.398328,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
589,124991,0.8922878503799438,37,0.26462703943252563,11178.063336849213,31,1722791141.029605,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
590,128897,0.8940862417221069,38,0.26043838262557983,11515.846707820892,32,1722791478.812976,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
591,132803,0.8953751921653748,39,0.2571430802345276,11853.138124704361,33,1722791816.1043928,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
592,136709,,40,,12252.717573404312,34,1722792215.6838415,0.804191529750824,0.7175860404968262,0.804191529750824,0.7175860404968262,2.2357773780822754,2.2357773780822754,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
593,136709,0.8968835473060608,41,0.25330546498298645,12252.719458818436,34,1722792215.685727,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
594,140615,0.8989107608795166,42,0.24860495328903198,12590.472117185593,35,1722792553.4383852,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
595,144521,0.901094377040863,43,0.24331218004226685,12928.214449644089,36,1722792891.1807177,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
596,148427,0.9032760262489319,44,0.2382577657699585,13266.297327280045,37,1722793229.2635953,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
597,152333,0.9046482443809509,45,0.23489117622375488,13603.794967651367,38,1722793566.7612357,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
598,156239,,46,,14003.409530878067,39,1722793966.375799,0.913331925868988,0.710239589214325,0.913331925868988,0.710239589214325,2.494046449661255,2.494046449661255,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
599,156239,0.9063623547554016,47,0.23102745413780212,14003.411418914795,39,1722793966.377687,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
600,160145,0.9076693058013916,48,0.22761361300945282,14341.243194580078,40,1722794304.2094626,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
601,164051,0.9089471697807312,49,0.22468219697475433,14679.025296926498,41,1722794641.991565,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
602,167957,0.9101628065109253,50,0.22189955413341522,15016.488986968994,42,1722794979.455255,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
603,171863,0.9114843010902405,51,0.21851208806037903,15354.101284742355,43,1722795317.0675528,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
604,175769,,52,,15753.912476539612,44,1722795716.8787446,0.8989254236221313,0.7277166843414307,0.8989254236221313,0.7277166843414307,2.458651542663574,2.458651542663574,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
605,175769,0.9126911163330078,53,0.21594448387622833,15753.914357662201,44,1722795716.8806257,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
606,179675,0.9136455655097961,54,0.21354186534881592,16091.476273059845,45,1722796054.4425411,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
607,183581,0.915773868560791,55,0.20878879725933075,16429.16393470764,46,1722796392.1302028,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
608,187487,0.9180189371109009,56,0.20338992774486542,16766.86355996132,47,1722796729.829828,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
609,191393,0.9195146560668945,57,0.1995348036289215,17104.255415201187,48,1722797067.2216833,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
610,195299,,58,,17503.74051618576,49,1722797466.7067842,0.8411559462547302,0.7450897097587585,0.8411559462547302,0.7450897097587585,2.3205466270446777,2.3205466270446777,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
611,195299,0.9211848378181458,59,0.1954093873500824,17503.74236559868,49,1722797466.7086337,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
612,199205,0.9225003123283386,60,0.19223418831825256,17841.29386639595,50,1722797804.2601345,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
613,203111,0.9233253598213196,61,0.18996724486351013,18178.84241104126,51,1722798141.808679,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
614,207017,0.9242818355560303,62,0.187888041138649,18516.42169070244,52,1722798479.3879588,,,,,,,161,128,,,85,0,4,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,,31,4,driven-jazz-17
