,_step,train_loss,epoch,_runtime,_timestamp,interpolate_loss,trainer/global_step,extrapolate_teacher_forcing_acc,train_teacher_forcing_acc,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
1672,78,0.31760790944099426,65,16961.224110603333,1723772061.4039755,,257795,,0.8845739364624023,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1673,79,0.31048154830932617,66,17208.735332012177,1723772308.915197,,261701,,0.8872827291488647,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1674,80,0.30344709753990173,67,17456.226930379868,1723772556.4067953,,265607,,0.8899654150009155,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1675,81,0.2966984212398529,68,17703.723328351974,1723772803.9031932,,269513,,0.8924830555915833,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1676,82,,69,17999.367857694626,1723773099.5477226,0.3519688546657562,273419,0.8698485493659973,,0.8698485493659973,0.3519688546657562,1.4219872951507568,1.4219872951507568,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1677,83,0.2904422879219055,69,17999.369517803192,1723773099.5493827,,273419,,0.8949403166770935,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1678,84,0.28442201018333435,70,18246.87736392021,1723773347.0572288,,277325,,0.8972235918045044,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1679,85,0.2811470627784729,71,18494.372002363205,1723773594.5518672,,281231,,0.8986722230911255,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1680,86,0.2735437750816345,72,18741.85751724243,1723773842.0373821,,285137,,0.9013495445251465,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1681,87,0.26843640208244324,73,18989.28909254074,1723774089.4689574,,289043,,0.9032267332077026,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1682,88,,74,19284.847209453583,1723774385.0270743,0.3133404850959778,292949,0.8842431306838989,,0.8842431306838989,0.3133404850959778,1.3681018352508545,1.3681018352508545,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1683,89,0.26383334398269653,74,19284.848846435547,1723774385.0287113,,292949,,0.9049968123435974,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1684,90,0.25956305861473083,75,19532.31668806076,1723774632.496553,,296855,,0.9066053628921509,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1685,91,0.2555587589740753,76,19779.761416196823,1723774879.941281,,300761,,0.9081287980079651,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1686,92,0.25127092003822327,77,20027.232652425766,1723775127.4125173,,304667,,0.9095717072486877,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1687,93,0.24777673184871674,78,20274.70462536812,1723775374.8844903,,308573,,0.9109328985214233,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1688,94,,79,20570.337097883224,1723775670.5169628,0.28758519887924194,312479,0.8938434720039368,,0.8938434720039368,0.28758519887924194,1.3333138227462769,1.3333138227462769,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1689,95,0.24413509666919708,79,20570.33874464035,1723775670.5186095,,312479,,0.9122586250305176,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1690,96,0.2407914698123932,80,20817.79854440689,1723775917.9784093,,316385,,0.9134917855262756,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1691,97,0.2378537654876709,81,21065.25387072563,1723776165.4337356,,320291,,0.9145469665527344,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1692,98,0.23469120264053345,82,21312.73277902603,1723776412.912644,,324197,,0.9157519936561584,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1693,99,0.2315123826265335,83,21560.19246840477,1723776660.3723333,,328103,,0.9169120788574219,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1694,100,,84,21855.78861927986,1723776955.9684842,0.28837987780570984,332009,0.8935147523880005,,0.8935147523880005,0.28837987780570984,1.3343751430511475,1.3343751430511475,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1695,101,0.2288963496685028,84,21855.790280103683,1723776955.970145,,332009,,0.917834997177124,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1696,102,0.22627627849578857,85,22103.262763738632,1723777203.4426286,,335915,,0.9187972545623779,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1697,103,0.2236633002758026,86,22350.723926782608,1723777450.9037917,,339821,,0.9197390675544739,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1698,104,0.22129705548286438,87,22598.20006608963,1723777698.379931,,343727,,0.9205992221832275,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1699,105,0.21868959069252014,88,22845.65958881378,1723777945.8394537,,347633,,0.9215381145477295,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1700,106,,89,23141.261992692947,1723778241.4418576,0.25844013690948486,351539,0.9046537280082703,,0.9046537280082703,0.25844013690948486,1.2950100898742676,1.2950100898742676,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1701,107,0.21647736430168152,89,23141.263617038727,1723778241.443482,,351539,,0.9222885370254517,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1702,108,0.21442562341690063,90,23388.733060359955,1723778488.9129252,,355445,,0.9231058955192566,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1703,109,0.21251574158668518,91,23636.20485830307,1723778736.3847232,,359351,,0.9237600564956665,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1704,110,0.21058762073516846,92,23883.6882917881,1723778983.8681567,,363257,,0.9244709014892578,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1705,111,0.20834793150424957,93,24131.168715000153,1723779231.34858,,367163,,0.9252665638923645,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1706,112,,94,24426.864405155182,1723779527.04427,0.25920432806015015,371069,0.90406334400177,,0.90406334400177,0.25920432806015015,1.2959990501403809,1.2959990501403809,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1707,113,0.20642738044261932,94,24426.866060733795,1723779527.0459256,,371069,,0.9259657263755798,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1708,114,0.20475643873214722,95,24674.366814136505,1723779774.546679,,374975,,0.9265822768211365,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1709,115,0.20282363891601562,96,24921.865126371384,1723780022.0449913,,378881,,0.9273325204849243,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1710,116,0.20106922090053558,97,25169.392371177673,1723780269.572236,,382787,,0.9279356002807617,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1711,117,0.19942085444927216,98,25416.486829280853,1723780516.6666942,,386693,,0.9285026788711548,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1712,118,,99,25711.551335811615,1723780811.7312007,0.23708632588386536,390599,0.9120520949363708,,0.9120520949363708,0.23708632588386536,1.2676444053649902,1.2676444053649902,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1713,119,0.19810380041599274,99,25711.553011894226,1723780811.7328768,,390599,,0.9289714097976685,,,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,misty-wildflower-32
1714,0,0.9334835410118103,0,620.2308859825134,1723748089.224983,,3905,,0.6823206543922424,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1715,1,0.8508421182632446,1,1233.2616732120514,1723748702.2557702,,7811,,0.7086300849914551,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1716,2,0.8352672457695007,2,1846.083083152771,1723749315.0771801,,11717,,0.7139123678207397,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1717,3,0.8260155916213989,3,2458.7557232379913,1723749927.7498202,,15623,,0.7169576287269592,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1718,4,,4,3202.7652122974396,1723750671.7593093,0.9815686941146851,19529,0.6626236438751221,,0.6626236438751221,0.9815686941146851,2.6688644886016846,2.6688644886016846,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1719,5,0.819862425327301,4,3202.767393350601,1723750671.7614903,,19529,,0.7189107537269592,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1720,6,0.8139764666557312,5,3815.3537175655365,1723751284.3478146,,23435,,0.7207951545715332,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1721,7,0.8093480467796326,6,4427.9046268463135,1723751896.8987238,,27341,,0.7223209738731384,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1722,8,0.8054624199867249,7,5040.429625272751,1723752509.4237223,,31247,,0.7235799431800842,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1723,9,0.8017328977584839,8,5653.7591960430145,1723753122.753293,,35153,,0.7247754335403442,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1724,10,,9,6397.62272977829,1723753866.6168268,0.943497359752655,39059,0.6738585829734802,,0.6738585829734802,0.943497359752655,2.5691304206848145,2.5691304206848145,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1725,11,0.7988280057907104,9,6397.624902486801,1723753866.6189995,,39059,,0.725689172744751,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1726,12,0.7960692048072815,10,7010.177300930023,1723754479.171398,,42965,,0.7266469597816467,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1727,13,0.7929382920265198,11,7622.698466539383,1723755091.6925635,,46871,,0.7277524471282959,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1728,14,0.7896376252174377,12,8235.12139081955,1723755704.1154878,,50777,,0.7290612459182739,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1729,15,0.7865195870399475,13,8847.471961259842,1723756316.4660583,,54683,,0.7301851511001587,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1730,16,,14,9591.178055047989,1723757060.172152,0.9375879168510437,58589,0.6771385669708252,,0.6771385669708252,0.9375879168510437,2.554008960723877,2.554008960723877,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1731,17,0.7836678624153137,14,9591.180258274078,1723757060.1743553,,58589,,0.7312279343605042,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1732,18,0.780765950679779,15,10203.541520118713,1723757672.535617,,62495,,0.732343316078186,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1733,19,0.7777243256568909,16,10816.686886072159,1723758285.680983,,66401,,0.7333765029907227,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1734,20,0.7746082544326782,17,11429.813336372375,1723758898.8074334,,70307,,0.7345039248466492,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1735,21,0.7719811797142029,18,12042.969199180603,1723759511.9632962,,74213,,0.735495388507843,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1736,22,,19,12786.815431833267,1723760255.8095288,0.9201374053955078,78119,0.6832300424575806,,0.6832300424575806,0.9201374053955078,2.5098166465759277,2.5098166465759277,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1737,23,0.768679678440094,19,12786.817618370056,1723760255.8117154,,78119,,0.736594557762146,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1738,24,0.7658018469810486,20,13399.432601213455,1723760868.4266982,,82025,,0.7376242876052856,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1739,25,0.7634035348892212,21,14011.976721048355,1723761480.970818,,85931,,0.7385138869285583,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1740,26,0.7596591114997864,22,14624.522050380707,1723762093.5161474,,89837,,0.7399982213973999,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1741,27,0.7561633586883545,23,15237.094590187073,1723762706.0886872,,93743,,0.7412073612213135,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1742,28,,24,15980.972594499588,1723763449.9666915,0.8955557346343994,97649,0.6923078298568726,,0.6923078298568726,0.8955557346343994,2.4488635063171387,2.4488635063171387,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1743,29,0.7531735897064209,24,15980.97476220131,1723763449.9688592,,97649,,0.7422774434089661,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1744,30,0.7495415210723877,25,16593.39236807823,1723764062.386465,,101555,,0.7436645030975342,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1745,31,0.7470864653587341,26,17206.82961511612,1723764675.823712,,105461,,0.744644820690155,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1746,32,0.7415018081665039,27,17820.38015317917,1723765289.3742502,,109367,,0.746898353099823,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1747,33,0.735460638999939,28,18432.833405971527,1723765901.827503,,113273,,0.7491582632064819,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1748,34,,29,19176.764184713364,1723766645.7582817,0.8697125315666199,117179,0.7017422914505005,,0.7017422914505005,0.8697125315666199,2.3863933086395264,2.3863933086395264,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1749,35,0.7301766276359558,29,19176.766328811646,1723766645.7604258,,117179,,0.7510986328125,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1750,36,0.724487841129303,30,19789.271799087524,1723767258.265896,,121085,,0.7531049251556396,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1751,37,0.718781054019928,31,20401.805873155594,1723767870.7999701,,124991,,0.755088210105896,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1752,38,0.7138977646827698,32,21014.34726548195,1723768483.3413625,,128897,,0.7567309141159058,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1753,39,0.7088695764541626,33,21628.13565683365,1723769097.1297538,,132803,,0.7583481669425964,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1754,40,,34,22373.412954330444,1723769842.4070513,0.8447237610816956,136709,0.7116473913192749,,0.7116473913192749,0.8447237610816956,2.327528238296509,2.327528238296509,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1755,41,0.7038683891296387,34,22373.415222644806,1723769842.4093196,,136709,,0.7599722743034363,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1756,42,0.6976379752159119,35,22986.10799407959,1723770455.102091,,140615,,0.7619013786315918,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1757,43,0.691133439540863,36,23598.22582244873,1723771067.2199194,,144521,,0.7639161944389343,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1758,44,0.6825746893882751,37,24211.150247573853,1723771680.1443446,,148427,,0.766576886177063,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1759,45,0.6742569208145142,38,24823.248329162598,1723772292.2424262,,152333,,0.7690123319625854,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1760,46,,39,25567.62182188034,1723773036.6159189,0.7830685973167419,156239,0.7297254800796509,,0.7297254800796509,0.7830685973167419,2.188391923904419,2.188391923904419,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1761,47,0.6652045249938965,39,25567.623982191086,1723773036.6180792,,156239,,0.7716705799102783,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1762,48,0.656943678855896,40,26179.598759412766,1723773648.5928564,,160145,,0.7742012143135071,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1763,49,0.6492006778717041,41,26791.57203578949,1723774260.5661328,,164051,,0.7764644026756287,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1764,50,0.6421812772750854,42,27403.355306863785,1723774872.3494039,,167957,,0.7785200476646423,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1765,51,0.6341317892074585,43,28016.26126766205,1723775485.2553647,,171863,,0.7808354496955872,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1766,52,,44,28759.648240089417,1723776228.642337,0.7398375868797302,175769,0.7412509322166443,,0.7412509322166443,0.7398375868797302,2.095813274383545,2.095813274383545,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1767,53,0.623704731464386,44,28759.650411367416,1723776228.6445084,,175769,,0.7838621139526367,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1768,54,0.6132082939147949,45,29371.64406132698,1723776840.6381583,,179675,,0.7868373394012451,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1769,55,0.6016463041305542,46,29983.72251844406,1723777452.7166154,,183581,,0.7902563214302063,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
1770,56,0.589687168598175,47,30595.69597220421,1723778064.6900692,,187487,,0.7936248779296875,,,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,astral-snowball-31
