group,name,_runtime,test/loss_hexos,test/acc_in_distribution,_timestamp,test/acc_hexos,_step,_wandb,test/acc_stripes,test/loss_in_distribution,test/loss_stripes,d_model,n_layers,symbol_retrieval,n_heads_rca,n_heads_sa,rca_type,rca_kwargs.symmetric_rels,n_heads,task,train_size,model_name
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=2000__2024_05_10_15_12_09,82.2687258720398,1.5426934957504272,0.7615000009536743,1715368411.4284868,0.7257500290870667,0.0,{'runtime': 80},0.6227999925613403,1.2108187675476074,2.778886318206787,128,2,,,,,,2.0,occurs,2000,sa=2; d=128; L=2
xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_10_15_12_01,89.64890003204346,2.3985307216644287,0.6495000123977661,1715368411.403792,0.624750018119812,0.0,{'runtime': 88},0.6380000114440918,2.2443313598632812,2.0959360599517822,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,xoccurs,750,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=250__2024_05_10_15_11_54,91.09636449813844,2.9962427616119385,0.6638000011444092,1715368405.1818154,0.6611999869346619,0.0,{'runtime': 89},0.6738399863243103,3.070183515548706,2.135458469390869,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_10_15_11_43,86.78790378570557,1.0381672382354736,0.8816999793052673,1715368389.8916788,0.8507000207901001,0.0,{'runtime': 85},0.8231499791145325,0.8364011645317078,1.07893168926239,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,same,1500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_10_15_11_29,85.96021056175232,1.2542461156845093,0.9077000021934508,1715368375.6543105,0.8577799797058105,0.0,{'runtime': 84},0.7983400225639343,0.7189648151397705,1.3888204097747805,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,1250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2000__2024_05_10_15_11_24,79.32953763008118,1.1217151880264282,0.9262999892234802,1715368364.3613286,0.8754000067710876,0.0,{'runtime': 78},0.7342000007629395,0.6290285587310791,3.425085067749023,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,occurs,2000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=2500__2024_05_10_15_11_19,66.47770428657532,2.575943946838379,0.5968000292778015,1715368346.4795113,0.5784000158309937,0.0,{'runtime': 65},0.5493999719619751,2.230356931686402,4.1732025146484375,128,2,,,,,,2.0,xoccurs,2500,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2250__2024_05_10_15_11_19,75.57257604598999,0.5811518430709839,0.949400007724762,1715368355.405584,0.9286999702453612,0.0,{'runtime': 74},0.9023500084877014,0.3935389518737793,0.8583268523216248,128,2,,,,,,2.0,same,2250,sa=2; d=128; L=2
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_10_15_11_11,80.92657232284546,1.5920151472091677,0.7401000261306763,1715368352.6760254,0.6965000033378601,0.0,{'runtime': 79},0.6489499807357788,1.3407329320907593,1.6449992656707764,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2000__2024_05_10_15_11_11,79.19284391403198,0.6474094986915588,0.9314000010490416,1715368350.856941,0.9031500220298768,0.0,{'runtime': 77},0.8090999722480774,0.4942968189716339,1.0137099027633667,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,2000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1750__2024_05_10_15_11_03,72.99303340911865,0.8391829133033752,0.8708000183105469,1715368336.0488975,0.8424999713897705,0.0,{'runtime': 71},0.8306199908256531,0.6481481790542603,0.8743951320648193,128,2,,,,,,2.0,1task_between,1750,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_10_15_10_47,87.83974885940552,0.8488766551017761,0.9093999862670898,1715368335.7132418,0.8821499943733215,0.0,{'runtime': 87},0.8585000038146973,0.6839721202850342,0.7832024693489075,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1750__2024_05_10_15_10_43,81.2633638381958,1.4667493104934692,0.7372000217437744,1715368325.1733108,0.71670001745224,0.0,{'runtime': 80},0.67535001039505,1.2589102983474731,2.014087200164795,128,2,,,,,,2.0,occurs,1750,sa=2; d=128; L=2
xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=500__2024_05_10_15_10_29,87.39163064956665,3.3293042182922363,0.5569999814033508,1715368317.0906727,0.5364500284194946,0.0,{'runtime': 86},0.5307999849319458,3.3707683086395264,2.19823956489563,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,xoccurs,500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_10_15_10_13,85.97891521453857,1.6036440134048462,0.8619999885559082,1715368299.553836,0.8258500099182129,0.0,{'runtime': 84},0.8198500275611877,1.2700204849243164,1.1958063840866089,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,same,1250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2500__2024_05_10_15_10_11,98.71318006515504,0.8894980549812317,0.9348999857902528,1715368310.5469952,0.900600016117096,0.0,{'runtime': 97},0.9035000205039978,0.6285037398338318,0.584972620010376,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,2500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=2250__2024_05_10_15_10_08,67.58691501617432,2.193739891052246,0.6444000005722046,1715368276.014655,0.6034500002861023,0.0,{'runtime': 66},0.6058499813079834,1.939532995223999,2.699568271636963,128,2,,,,,,2.0,xoccurs,2250,sa=2; d=128; L=2
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_10_15_09_59,84.97859525680542,2.014655828475952,0.8622999787330627,1715368284.3885903,0.8226400017738342,0.0,{'runtime': 83},0.8507400155067444,1.3731811046600342,1.2117992639541626,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,1000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2000__2024_05_10_15_09_58,75.07580542564392,0.8687826991081238,0.9361000061035156,1715368274.0838203,0.8977000117301941,0.0,{'runtime': 73},0.8633999824523926,0.47537147998809814,1.3000668287277222,128,2,,,,,,2.0,same,2000,sa=2; d=128; L=2
occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_10_15_09_59,79.62801027297974,0.5227171182632446,0.9311000108718872,1715368279.4146712,0.9028499722480774,0.0,{'runtime': 78},0.7592999935150146,0.3641600608825683,1.128220558166504,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,occurs,1750,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_10_15_09_48,79.8607349395752,2.287736654281616,0.6288999915122986,1715368268.086155,0.609749972820282,0.0,{'runtime': 78},0.5633000135421753,2.3192334175109863,2.660292625427246,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1500__2024_05_10_15_09_46,71.88557457923889,0.8193781971931458,0.8752999901771545,1715368258.8817086,0.8624600172042847,0.0,{'runtime': 70},0.8746200203895569,0.7231144309043884,0.7493509650230408,128,2,,,,,,2.0,1task_between,1500,sa=2; d=128; L=2
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_10_15_09_46,81.28432655334473,1.1280826330184937,0.9230999946594238,1715368267.7888455,0.8636999726295471,0.0,{'runtime': 80},0.7980499863624573,0.59101802110672,1.446181297302246,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1500__2024_05_10_15_09_17,82.22593641281128,1.492802977561951,0.8307999968528748,1715368239.6031995,0.7915499806404114,0.0,{'runtime': 80},0.7013499736785889,1.1235394477844238,2.6874430179595947,128,2,,,,,,2.0,occurs,1500,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_10_15_09_15,87.75744390487671,1.1512529850006104,0.8776999711990356,1715368243.193585,0.8440499901771545,0.0,{'runtime': 86},0.8452000021934509,0.914024293422699,0.6868581771850586,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=250__2024_05_10_15_08_57,87.36895227432251,6.467801094055176,0.5203999876976013,1715368224.565565,0.5146999955177307,0.0,{'runtime': 85},0.4993500113487244,5.78179407119751,6.5363006591796875,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,xoccurs,250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=2000__2024_05_10_15_08_56,67.49392628669739,2.2623953819274902,0.6218000054359436,1715368203.7095244,0.5900499820709229,0.0,{'runtime': 66},0.5689499974250793,1.9999457597732544,2.300675868988037,128,2,,,,,,2.0,xoccurs,2000,sa=2; d=128; L=2
same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_10_15_08_46,84.32014966011047,1.2596977949142456,0.8597999811172485,1715368210.4813776,0.8378000259399414,0.0,{'runtime': 83},0.7577499747276306,1.0828973054885864,1.8916077613830569,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,same,1000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1750__2024_05_10_15_08_40,74.14525008201599,0.5706214904785156,0.9354000091552734,1715368195.521506,0.9115999937057496,0.0,{'runtime': 73},0.8769999742507935,0.3622174263000488,0.9800913333892822,128,2,,,,,,2.0,same,1750,sa=2; d=128; L=2
occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_10_15_08_38,78.13891816139221,1.385630488395691,0.9101999998092652,1715368196.2452152,0.8575000166893005,0.0,{'runtime': 76},0.8167999982833862,0.8427662253379822,1.1727882623672483,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,occurs,1500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1250__2024_05_10_15_08_31,71.96738719940186,1.1566976308822632,0.7937999963760376,1715368183.4924033,0.7733200192451477,0.0,{'runtime': 70},0.78302001953125,1.003530740737915,1.243067502975464,128,2,,,,,,2.0,1task_between,1250,sa=2; d=128; L=2
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_10_15_08_30,84.1068594455719,1.022285223007202,0.878600001335144,1715368194.6841524,0.8449400067329407,0.0,{'runtime': 82},0.7857800126075745,0.7746090888977051,0.8984125852584839,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,750,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2250__2024_05_10_15_08_27,99.88253951072691,0.8181389570236206,0.9336000084877014,1715368207.4671996,0.9010000228881836,0.0,{'runtime': 98},0.851360023021698,0.5015951991081238,1.1396665573120115,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,2250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_10_15_08_25,79.68132424354553,3.069876194000244,0.5737000107765198,1715368184.7805052,0.5549499988555908,0.0,{'runtime': 78},0.5393999814987183,2.953005075454712,3.607656717300415,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_10_15_08_23,79.75338768959045,0.8467638492584229,0.9075999855995178,1715368183.120113,0.8770999908447266,0.0,{'runtime': 78},0.7695500254631042,0.625199019908905,1.144105315208435,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1250__2024_05_10_15_07_50,80.96402335166931,2.068645477294922,0.707099974155426,1715368151.9064224,0.6805999875068665,0.0,{'runtime': 79},0.6228500008583069,1.7950791120529177,3.082821846008301,128,2,,,,,,2.0,occurs,1250,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1750__2024_05_10_15_07_43,66.61877512931824,2.1606740951538086,0.5974000096321106,1715368130.3862352,0.5813500285148621,0.0,{'runtime': 65},0.5703999996185303,2.236945152282715,1.9356863498687744,128,2,,,,,,2.0,xoccurs,1750,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_10_15_07_43,87.10832619667053,1.0847092866897583,0.8353000283241272,1715368150.6074393,0.8165000081062317,0.0,{'runtime': 85},0.8376500010490417,1.0237494707107544,0.7200825214385986,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1500__2024_05_10_15_07_22,74.27037310600281,0.6036479473114014,0.9282000064849854,1715368116.755732,0.9035500288009644,0.0,{'runtime': 72},0.8422999978065491,0.43989214301109314,1.053497552871704,128,2,,,,,,2.0,same,1500,sa=2; d=128; L=2
same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_10_15_07_17,84.72271966934204,1.5248546600341797,0.8371999859809875,1715368122.2036977,0.7925999760627747,0.0,{'runtime': 83},0.7562000155448914,1.2377371788024902,1.4203509092330933,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,same,750,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1000__2024_05_10_15_07_16,71.4081883430481,1.5236493349075315,0.7652000188827515,1715368107.5114894,0.752240002155304,0.0,{'runtime': 70},0.7846800088882446,1.6338491439819336,1.437021255493164,128,2,,,,,,2.0,1task_between,1000,sa=2; d=128; L=2
xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2500__2024_05_10_15_07_16,95.82084679603577,1.5191646814346311,0.873199999332428,1715368132.5699835,0.8051000237464905,0.0,{'runtime': 94},0.7608000040054321,0.9355409145355223,1.3202149868011477,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,xoccurs,2500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_10_15_07_14,78.20375275611877,1.2269108295440674,0.8988999724388123,1715368113.0321188,0.8479999899864197,0.0,{'runtime': 76},0.8019999861717224,0.738825261592865,1.4016565084457395,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,occurs,1250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
